Place,Player,Time (seconds),Date Submitted
39,puddingguri,1630.198,2022-04-29T17:07:58Z
40,QueenMagnolia,1631.235,2024-10-20T02:06:36Z
40,Snowy063,1631.235,2025-08-18T00:35:54Z
42,BabaYetu42,1631.252,2022-04-04T14:34:04Z
43,Katriii,1631.779,2024-10-12T19:12:58Z
44,Puolll,1634.941,2025-01-31T19:50:41Z
45,SMB_10,1636.896,2024-10-17T02:57:15Z
46,Chaikitty,1638.052,2021-01-14T22:36:33Z
47,kaxymonoxy,1639.752,2025-10-18T05:57:14Z
48,CSMHPiano,1643.271,2025-11-14T17:14:00Z
49,kwan2020,1646.246,2024-12-19T10:07:12Z
50,problemstrol,1647.929,2021-01-24T18:15:30Z
51,hunyjoa,1650.887,2024-08-14T07:42:44Z
52,tommorerow,1653.097,2023-05-06T07:46:03Z
53,eggybu,1654.321,2025-08-23T14:18:14Z
54,Lmjacks,1654.372,2024-10-18T06:15:08Z
55,cidilha,1656.106,2024-09-05T00:19:47Z
56,NovaSagittarii,1656.378,2025-08-14T20:35:28Z
57,Spirity,1658.061,2025-09-22T03:07:42Z
58,Msushi,1659.166,2020-02-12T02:25:10Z
59,B3traya1_,1659.71,2025-09-27T03:25:16Z
60,tempfelix,1659.778,2025-03-04T17:13:31Z
61,Majoog,1664.096,2024-06-22T13:08:01Z
62,tokikumo,1664.164,2022-11-21T11:19:05Z
63,Winterline,1664.385,2024-11-23T15:26:44Z
64,rellort,1667.496,2025-03-17T04:02:00Z
65,mikanorg,1668.482,2025-11-06T04:31:27Z
66,Avoo,1668.567,2022-06-03T17:05:58Z
67,krzysiekee,1669.502,2025-09-04T12:52:06Z
68,Fell,1670.641,2021-07-20T21:45:35Z
69,Psyched,1671.44,2020-03-13T03:42:58Z
70,Leotxr,1671.984,2025-09-26T03:12:13Z
71,maxmarshmallows,1672.154,2021-08-21T04:47:48Z
72,Jankmo,1672.681,2025-01-05T03:06:59Z
73,rexwow,1673.089,2022-06-21T08:33:28Z
74,Clantis,1673.361,2025-01-27T01:15:19Z
75,wpxtmvpsxm,1674.194,2023-05-08T18:29:35Z
76,Cricter,1674.84,2020-11-11T03:21:16Z
77,pensive_cola,1674.857,2021-09-07T04:27:43Z
78,Lapsus,1674.891,2025-09-08T02:10:16Z
79,Jaq,1675.418,2024-02-10T23:11:47Z
80,wibs,1675.486,2024-08-12T01:26:52Z
81,manbou_rubik,1675.554,2022-01-29T18:28:58Z
82,viddie,1675.588,2025-01-28T16:58:34Z
83,Avikaielef,1676.37,2021-07-29T03:29:59Z
84,benpachi,1676.642,2025-11-14T01:42:15Z
85,DrMadThrust,1677.645,2024-08-15T12:58:43Z
86,SirNewt,1678.002,2025-03-06T07:45:36Z
87,Vapo,1678.274,2022-12-20T23:10:58Z
88,creepcrafting56,1679.617,2024-09-24T07:06:51Z
89,goofgoose,1679.889,2024-10-05T02:46:27Z
90,mrlink2k,1679.906,2025-05-24T01:16:01Z
91,Blairiam,1683.0,2022-08-21T22:47:03Z
92,blazequilava,1685.754,2024-09-29T05:58:20Z
93,Furiz,1686.196,2025-08-13T12:59:05Z
94,cordovia,1686.315,2021-07-31T11:17:17Z
95,nero_x2,1688.661,2019-02-12T07:19:27Z
96,carrarium,1688.695,2023-01-07T19:59:39Z
97,ziwuri,1689.341,2024-04-25T16:41:52Z
98,Drac,1690.99,2023-09-18T21:34:30Z
99,bevocitofoni,1691.568,2021-08-16T17:36:59Z
100,raccoon_gal,1691.619,2025-01-05T23:25:50Z
101,Vina,1692.639,2022-06-11T19:40:35Z
102,Relptica,1694.492,2023-01-09T00:06:00Z
103,murilocz,1695.58,2024-09-16T19:54:30Z
104,Boss219,1696.09,2022-11-18T17:31:37Z
105,skun,1696.532,2022-07-15T06:17:33Z
106,maridon,1696.651,2025-05-12T21:40:52Z
107,Snoo24,1696.991,2025-06-11T15:10:41Z
108,DillaGames,1698.419,2024-09-27T01:19:52Z
109,Astro52754,1699.694,2025-10-28T19:38:32Z
110,CactusSB,1701.785,2024-10-30T08:55:46Z
111,Kaya25efe,1702.89,2024-09-23T23:21:18Z
112,GiliWhonka,1703.859,2021-05-23T19:34:06Z
113,Zephyr_5,1704.403,2025-01-08T23:42:21Z
114,blackpear420,1704.709,2020-04-05T11:16:23Z
115,talia,1704.896,2021-07-19T03:59:20Z
116,PlexIsGoodAtThis,1707.888,2025-03-12T05:15:19Z
117,Marki123,1709.282,2024-11-03T23:17:10Z
118,simplex_g64,1712.138,2024-04-22T05:34:27Z
119,ZettaVolt,1712.41,2020-08-20T04:32:51Z
120,ItzPriest,1712.529,2025-10-05T18:49:57Z
121,AverageImposter,1712.733,2024-03-03T07:17:30Z
123,slashfly,1715.657,2025-09-04T02:06:34Z
124,lnf,1715.878,2023-11-26T04:15:47Z
125,Seraphira,1717.646,2025-06-27T00:49:47Z
126,SuperLan11,1717.935,2025-08-25T20:21:16Z
127,Dirtd,1718.309,2025-11-17T22:35:51Z
128,tluo5458,1718.428,2021-08-03T05:38:45Z
129,Arpeggio,1722.338,2024-07-29T08:10:24Z
130,Sowiat,1723.239,2023-06-11T02:29:56Z
131,rb_astronomy,1723.426,2022-05-17T03:45:27Z
132,Malakbel,1723.596,2023-12-12T20:36:26Z
133,Badast,1724.922,2025-08-15T02:34:03Z
134,OddBod,1727.03,2019-07-14T20:26:51Z
135,TrevABC,1727.047,2022-02-07T08:53:05Z
136,MetallicSaladFork,1727.285,2020-12-15T09:21:22Z
137,oolimry,1728.305,2024-05-30T03:26:38Z
138,AgedWater,1728.781,2024-09-29T20:57:26Z
139,RedWiz,1729.478,2025-10-27T04:48:17Z
140,HawkSam,1729.699,2021-07-09T10:55:02Z
141,swago,1730.328,2020-07-24T14:15:07Z
142,Dexy11,1730.787,2025-08-21T02:53:34Z
143,kilonova_,1730.991,2024-02-22T07:15:58Z
144,Poncle,1731.705,2024-10-14T09:46:41Z
145,MooseSR,1731.773,2020-08-27T18:21:00Z
146,slons,1732.589,2025-09-12T17:53:14Z
147,Nose_celeb,1734.782,2021-03-11T08:32:19Z
148,Akliant917,1734.901,2021-09-02T13:54:17Z
149,Sleepy__Dan__,1736.04,2022-11-20T05:04:08Z
150,Thrythe,1737.927,2025-04-25T06:19:41Z
151,nightilis,1738.743,2024-12-25T07:35:38Z
152,Thalant,1739.542,2022-07-30T20:57:15Z
153,UnderTempo,1739.593,2023-09-10T16:27:43Z
154,ThunderVolt00,1740.256,2024-08-22T14:36:07Z
155,Lcaribou,1746.444,2025-03-24T03:35:37Z
156,SqualalaLeVrai,1749.096,2025-11-08T22:34:51Z
157,Benj,1749.691,2025-11-21T11:59:49Z
158,zDiamondSplash,1750.32,2021-08-22T03:28:12Z
159,Sevadra,1751.034,2024-09-28T22:02:50Z
160,AMBERLOVESARCHIE,1752.7,2020-09-03T04:03:40Z
161,Nene22,1755.335,2025-09-22T18:47:57Z
162,CherryJam,1757.409,2024-07-03T01:52:25Z
162,lia_wings,1757.409,2024-08-22T20:47:02Z
164,Blueye,1757.868,2021-08-15T16:50:48Z
165,Xenoras,1758.225,2024-07-12T11:13:37Z
166,PetresInc,1758.378,2020-06-26T03:17:56Z
167,rhelmot,1759.177,2024-09-30T02:03:31Z
168,Vireth,1759.823,2024-05-11T19:49:42Z
169,moy4shi,1760.078,2022-08-10T09:20:04Z
170,XDXDLocke,1763.41,2022-08-16T10:18:08Z
171,JEANBERNARDGAMING,1764.634,2021-09-05T13:17:06Z
172,luffy133,1765.739,2023-03-02T14:52:24Z
173,yadokarisan0127,1768.442,2025-08-30T09:09:32Z
174,Sadler,1768.561,2023-01-26T06:38:21Z
175,LabMAU,1771.74,2024-08-21T23:08:40Z
176,Cuberstache,1772.811,2022-12-03T04:40:41Z
177,WutPu,1773.049,2023-09-14T21:28:58Z
178,ProwriterX1,1773.848,2025-09-07T19:26:57Z
179,LOLEnigMatic,1773.967,2021-06-10T16:18:34Z
180,OnlyFlan,1774.46,2024-01-31T03:27:20Z
181,Flipphy,1774.715,2023-08-31T12:31:10Z
182,Fintan0,1774.732,2024-05-24T21:29:57Z
183,ItzBlasee,1776.602,2025-11-12T13:59:12Z
184,Spongey012,1778.897,2025-06-24T16:48:48Z
185,kivov,1779.101,2021-09-28T04:07:54Z
186,marqimoth,1779.39,2024-11-06T19:41:40Z
186,MiniPeWZ,1779.39,2025-09-11T21:52:59Z
188,highrow623,1779.866,2024-03-10T00:08:04Z
189,TopologyGoddess,1780.529,2025-05-01T18:01:35Z
190,ezli,1781.277,2025-08-11T00:27:58Z
191,retrisma_crab,1781.957,2023-11-02T18:42:31Z
192,UltraMiller,1782.824,2022-07-31T14:06:21Z
193,hatark,1782.96,2024-02-27T15:16:58Z
194,nitrosquid,1783.266,2022-07-19T20:39:29Z
195,xylarion,1783.283,2025-11-15T15:44:56Z
196,Rubiks37,1783.708,2025-05-04T13:55:03Z
197,flarebear,1784.082,2019-09-07T19:25:18Z
197,Bonsoir9729,1784.082,2025-08-22T07:13:57Z
199,Mallix,1784.235,2020-11-19T21:00:55Z
200,juanfan1,1784.49,2025-09-19T22:01:35Z
201,WinterWind,1784.677,2023-01-19T08:35:08Z
202,HG,1784.711,2025-09-28T00:38:38Z
203,0ta0ta,1785.017,2022-11-01T17:16:55Z
204,Geodoc,1785.204,2021-08-05T09:31:55Z
205,Programmatic,1785.391,2019-11-17T04:41:20Z
206,nihodi,1785.714,2025-08-16T21:39:55Z
207,revolucion,1786.088,2019-03-11T17:13:42Z
208,truegen,1786.428,2020-02-19T01:25:07Z
209,death_unites_us,1787.363,2021-12-29T00:53:25Z
210,Pierrard_,1787.448,2024-09-26T18:29:10Z
211,Tchou,1787.601,2025-09-24T20:50:40Z
212,Wingdings73,1788.502,2021-12-05T09:58:55Z
213,MKSea,1788.655,2021-11-12T04:59:14Z
214,Scrublord,1788.927,2019-01-28T05:02:41Z
214,Windrunner315,1788.927,2025-05-24T21:26:41Z
216,BxomBurst,1788.944,2025-06-28T02:06:27Z
217,Akamoki,1788.961,2025-06-14T11:58:25Z
218,OliviaPG,1789.25,2021-08-03T05:36:57Z
219,Ahyi,1789.896,2025-05-26T12:04:09Z
220,matoe,1790.423,2024-05-23T15:49:38Z
221,JankTrees,1790.491,2022-10-08T09:12:06Z
222,Squeal,1790.627,2021-08-23T07:39:09Z
223,ivano64,1791.239,2021-11-04T05:12:01Z
224,VivShady,1791.528,2025-10-20T01:38:08Z
225,Zee4,1791.647,2020-05-08T17:50:46Z
226,smaster,1792.31,2023-03-12T03:02:51Z
227,Runows,1792.65,2021-07-22T04:23:00Z
228,sparetrainer,1793.721,2023-03-25T17:17:10Z
229,poleuky,1794.146,2025-10-28T20:53:45Z
230,SSomeRandomGuy,1794.265,2025-09-03T03:11:03Z
231,S3ven_Six,1794.282,2025-09-12T05:19:33Z
232,Em_iIy,1794.622,2022-08-09T19:22:04Z
233,Bracketss,1794.673,2024-02-26T06:01:41Z
234,GasSalad,1795.37,2025-09-26T16:17:09Z
235,Misty_FT,1795.642,2025-02-20T03:44:22Z
236,maybeGVST,1795.659,2025-06-26T08:15:09Z
237,HXTsunami,1795.71,2025-10-25T03:21:47Z
238,Emmawake,1796.067,2025-09-30T21:06:41Z
239,Geflüt,1796.356,2025-05-19T18:57:36Z
240,Yuki_Layla,1796.662,2021-06-30T12:40:38Z
241,SpeedRon,1796.781,2020-10-13T20:48:54Z
242,phoeee,1796.798,2025-08-17T23:26:46Z
243,evelyncubes,1797.036,2024-09-28T22:22:58Z
244,Dakaisan,1797.121,2020-10-06T17:43:26Z
245,Stuttgarden,1797.172,2022-12-04T23:37:03Z
246,Arioksu,1797.291,2025-08-31T22:48:58Z
247,willow0510,1797.41,2021-11-15T23:42:02Z
248,LogisticMap,1797.461,2021-11-22T03:54:50Z
248,Quirren,1797.461,2024-07-26T18:30:01Z
250,Detroit_yeet,1797.563,2021-12-12T01:45:08Z
251,SuperZooper3,1797.75,2021-08-31T18:07:18Z
252,DarkLights,1798.549,2022-09-30T10:49:53Z
253,avoset,1798.617,2021-10-09T15:25:52Z
254,Denial_1626,1798.651,2025-07-20T12:50:01Z
255,IckleChris,1798.753,2022-07-15T00:12:22Z
256,Axiome_,1798.838,2025-05-25T14:39:42Z
257,huohuoUwU,1799.212,2024-03-18T05:37:38Z
258,Foruhbai,1799.348,2024-07-19T12:52:43Z
259,VideoCake,1799.552,2025-07-24T15:12:11Z
260,Doopsie,1799.569,2023-01-12T08:02:11Z
261,kuzzzion,1799.671,2019-08-14T23:28:12Z
262,9rrg,1799.841,2025-08-06T01:04:23Z
263,NanamiMochi,1799.892,2024-08-09T00:12:35Z
264,GeneOloro,1800.419,2024-09-08T06:31:22Z
265,Chory,1802.442,2023-05-26T01:04:53Z
266,pasvandi,1806.607,2025-07-02T17:21:22Z
267,julott,1808.222,2025-03-05T17:48:03Z
268,PugRoy,1811.792,2021-04-16T03:42:11Z
269,juckter,1812.982,2025-09-29T06:45:09Z
270,beanja,1815.549,2025-07-02T08:45:05Z
271,Noyasparx,1816.059,2024-05-18T08:34:22Z
272,Jura3,1819.017,2025-07-11T16:29:24Z
273,sirtymoo,1819.391,2025-07-28T06:10:28Z
274,Sickly,1821.04,2021-07-21T21:14:55Z
275,GamerShark12,1823.301,2024-08-23T15:06:50Z
276,bebbik,1823.471,2025-06-15T11:13:27Z
277,bewnie,1824.542,2022-12-20T17:24:39Z
278,hovs,1826.82,2024-08-16T17:30:44Z
279,CaioMD,1827.517,2024-02-08T21:34:42Z
280,Markers011,1828.928,2024-10-12T06:47:42Z
281,spitcrush,1828.962,2023-08-01T20:13:42Z
282,JAN_is_EXIST,1831.461,2021-07-13T18:09:44Z
283,Ryast,1831.512,2022-08-18T10:50:20Z
284,yp,1831.971,2019-02-13T12:06:06Z
285,dl2791,1834.164,2023-10-17T12:33:16Z
286,Andri_dn,1834.504,2021-02-07T21:07:07Z
287,Luonrinho,1834.589,2025-06-29T00:33:37Z
288,Stapes,1836.918,2022-10-01T22:41:45Z
289,DadVlad,1837.003,2024-08-12T20:10:29Z
290,jdsmitty1,1839.451,2025-10-21T00:54:58Z
291,Wrenn,1843.191,2019-02-14T01:45:08Z
292,GoatJoat,1843.31,2022-09-13T23:18:12Z
292,NonPlayableCactus,1843.31,2024-09-29T21:41:29Z
294,Imperi,1844.143,2024-08-07T14:02:21Z
295,ComplexPlane,1844.245,2021-08-01T02:03:18Z
296,catastrophic_cookie,1844.619,2023-08-27T18:11:38Z
297,JokullKr,1845.69,2023-10-13T20:59:29Z
298,soty,1847.458,2023-10-29T19:20:44Z
299,ColT_,1848.121,2023-01-23T20:37:31Z
300,Henriquecz,1848.784,2023-07-01T23:20:35Z
301,Puffffy,1848.971,2021-06-13T21:38:23Z
302,minecire,1851.436,2022-08-01T19:59:29Z
303,dragonned,1853.034,2025-09-15T00:59:28Z
304,fireblazethem,1853.731,2021-11-23T05:46:08Z
305,enmysune,1856.094,2023-04-10T09:36:50Z
306,Tigerclaw,1856.349,2022-06-11T15:37:03Z
307,NicoCharrua,1857.267,2024-03-29T00:44:12Z
308,imsuchadale,1858.066,2025-10-28T07:54:58Z
309,Xathexa,1859.341,2024-11-23T03:25:51Z
310,Swesie,1859.375,2019-08-19T09:50:27Z
311,LaMorra,1860.82,2022-01-23T11:33:21Z
312,Doublestop,1861.704,2019-04-03T22:45:17Z
313,XeroSs,1862.027,2022-05-03T16:39:06Z
314,dannnnick,1862.452,2025-08-20T05:36:41Z
315,Teaumma,1863.217,2020-05-30T17:51:37Z
316,mrjerkyjerky,1863.438,2021-10-18T19:48:20Z
317,Snowy,1865.24,2023-01-22T00:09:00Z
318,RandomName7190,1865.359,2025-03-04T22:47:58Z
319,SatelliteSam,1870.714,2023-12-25T01:15:19Z
320,dahlukeh,1871.411,2019-07-18T06:56:39Z
321,Yamard,1872.023,2020-03-08T02:51:40Z
322,MrSir71,1873.06,2022-03-26T04:05:40Z
323,CosmicPotato_6,1873.4,2021-05-22T21:10:38Z
324,encryptid,1874.318,2019-03-04T18:25:33Z
325,Talent336,1874.488,2022-10-18T06:50:31Z
326,CandyZxavy,1874.93,2023-08-14T00:45:52Z
327,Lingo,1875.1,2023-01-07T01:32:55Z
328,galifur,1876.545,2024-11-13T00:22:30Z
329,blooo-96,1877.633,2022-02-21T03:53:37Z
330,aokitw513,1878.585,2025-07-08T04:37:41Z
331,Zechiman,1878.942,2023-02-09T20:25:28Z
332,jellorain,1879.078,2019-11-30T16:50:07Z
332,bs_knk,1879.078,2021-03-27T08:40:48Z
334,BeanSchemes,1879.571,2021-07-16T01:43:04Z
335,pest,1880.523,2019-12-17T04:35:20Z
336,TTD,1882.359,2020-03-08T10:05:15Z
337,Fangrilo,1883.022,2019-04-22T21:43:42Z
338,TophatSnek,1883.498,2025-04-23T14:09:39Z
339,yushii,1883.974,2025-04-22T15:41:59Z
339,Amber1000000,1883.974,2025-11-17T01:49:35Z
341,timesink,1884.586,2019-07-01T22:45:07Z
342,spoxbox,1884.79,2021-10-11T04:43:40Z
343,OCookie,1886.762,2025-07-29T18:08:09Z
344,Ragourus,1889.006,2023-04-15T02:59:44Z
345,PickPig,1889.924,2021-06-23T17:36:46Z
346,halflinghelper,1890.043,2024-02-24T17:58:32Z
347,Ericpr46,1890.315,2022-03-07T02:45:56Z
348,yy00,1891.233,2024-05-10T22:23:51Z
349,Forte,1892.168,2020-05-13T23:32:01Z
350,kokkoro,1894.004,2022-08-20T06:07:15Z
351,BreadUwU,1895.925,2023-08-24T14:50:20Z
352,stew_,1895.942,2022-09-27T14:12:49Z
353,Starcrunsher,1896.265,2019-04-27T18:44:27Z
354,maxiio_,1898.203,2020-10-01T13:33:15Z
355,yahtzeeman99,1898.237,2023-09-14T01:58:24Z
356,dinoceros,1898.407,2023-11-08T21:37:48Z
357,BirdSalad,1898.883,2023-04-17T09:32:21Z
358,Smoom,1899.223,2025-08-11T22:54:24Z
359,Cecily,1900.039,2023-03-08T03:55:23Z
360,ZixTray,1900.413,2025-07-03T18:51:59Z
361,Chumpo,1900.481,2024-09-09T14:49:37Z
362,gpisthebest,1902.283,2023-03-28T18:45:31Z
363,Laykityo,1903.575,2025-11-13T16:54:10Z
364,IAmTheLine,1904.731,2025-09-03T23:50:58Z
365,Kaijanmeyer,1905.462,2022-11-10T22:45:19Z
365,Teyne,1905.462,2025-07-11T13:59:14Z
367,Jingster,1905.496,2021-06-25T17:41:28Z
368,abduljef,1905.802,2025-09-30T00:43:15Z
369,p1neapple,1906.618,2022-10-01T05:57:29Z
370,hollowzinho,1907.57,2025-09-28T15:11:32Z
371,Hydrei,1908.352,2021-09-23T18:26:44Z
372,M4T_,1908.42,2021-07-26T18:24:19Z
373,DeenBoi,1908.573,2025-09-12T10:39:47Z
374,Undyne,1908.998,2025-09-06T15:32:06Z
375,Raivals,1909.321,2024-09-18T22:52:43Z
376,Selerity,1909.338,2025-06-19T21:11:32Z
377,Ixyll,1909.967,2023-06-03T18:48:30Z
378,Strawbpixel,1910.443,2025-07-21T20:33:52Z
379,avylazyboy,1911.123,2020-12-12T22:41:04Z
380,cookiepocalypse,1911.497,2019-06-20T02:48:02Z
381,lessthanperfect,1911.922,2018-11-27T10:43:12Z
382,Kaede_Rukawa,1911.99,2021-05-11T23:25:39Z
383,Nexentic24,1912.228,2019-01-08T04:19:21Z
384,StarixThomas,1912.296,2025-10-26T15:35:41Z
385,Flesh177,1912.857,2020-01-23T23:11:50Z
386,steven123505,1914.2,2025-10-14T07:56:53Z
387,Unnamed_Player1,1914.421,2023-04-25T01:24:16Z
388,ScarlettSpoder,1914.846,2025-01-27T23:50:07Z
389,OddHog,1915.781,2025-05-25T21:04:19Z
390,SaltyJerms,1915.866,2023-04-06T19:18:39Z
391,Bruce,1916.053,2020-11-12T20:24:21Z
392,Brooklyn,1916.699,2022-01-29T23:33:52Z
393,GuardianRTz,1917.532,2024-09-29T23:17:18Z
394,Taggerson,1917.906,2019-05-06T08:03:34Z
395,Origamikid,1918.144,2021-11-27T15:36:44Z
396,Harixsia,1918.246,2020-10-13T17:55:21Z
397,KVZZ,1918.909,2018-09-05T22:37:04Z
398,ThrowOut,1919.368,2025-07-11T22:07:14Z
399,Trindella,1921.289,2018-09-09T22:25:30Z
400,maivee,1921.51,2021-08-12T03:50:21Z
401,zamppe,1921.765,2022-11-12T15:39:24Z
402,FrogDJ,1923.21,2024-10-13T13:12:11Z
403,RMGBread,1924.536,2022-11-22T18:42:58Z
404,sonicyellow,1924.553,2019-02-02T01:10:13Z
405,Veloxity,1926.219,2020-11-09T21:52:43Z
406,Perodi,1926.338,2022-01-30T04:10:55Z
407,Parrot_Dash,1926.355,2021-02-15T23:03:20Z
408,ruyunata,1926.457,2022-08-22T05:54:38Z
408,AlexanderNB,1926.457,2025-03-16T23:08:35Z
410,NYSquidz,1926.763,2023-08-04T06:46:14Z
411,cabrini34,1926.78,2025-06-29T08:14:16Z
412,SnootSnoot,1927.001,2024-03-19T18:16:54Z
413,nate8988,1927.188,2022-02-27T21:28:43Z
414,underlein,1927.766,2022-01-31T01:02:37Z
415,Diceycle,1929.143,2022-09-15T20:13:48Z
416,Kol_Oss,1929.602,2025-03-07T00:40:36Z
417,Akahino,1932.73,2023-12-30T19:24:04Z
418,YogoC,1933.529,2025-11-23T07:25:23Z
419,Colbol,1934.77,2020-11-05T22:08:51Z
420,LightningReed133,1935.756,2024-06-17T03:52:30Z
421,SnowInTheWinter,1935.841,2024-10-02T02:02:47Z
422,Difference,1936.334,2023-12-03T03:33:08Z
423,FohkinScroob,1937.252,2020-06-24T20:48:26Z
424,Tnt_go_bang,1937.456,2024-05-15T20:14:50Z
425,damnitgus,1938.476,2020-11-08T09:54:38Z
426,Kesto,1938.612,2025-10-06T22:19:28Z
427,clearwood,1940.941,2025-06-24T11:00:04Z
428,dannan14,1941.978,2021-07-16T14:08:00Z
429,dada129,1943.117,2023-04-17T19:43:32Z
430,BlueCrystal004,1944.647,2022-01-05T23:32:03Z
431,Hukon,1946.211,2023-09-03T14:22:20Z
433,DeathKontrol,1946.364,2020-07-13T21:40:41Z
434,BinaryBlob,1948.081,2021-02-03T20:26:54Z
435,Kaleva,1948.88,2024-01-23T14:07:55Z
436,Draxt,1948.897,2022-06-18T19:35:05Z
437,yippiytxt,1949.033,2025-05-26T08:02:13Z
438,SAENAI,1949.305,2023-08-21T15:53:49Z
439,Tomygood,1950.019,2021-07-22T17:55:19Z
440,Vayastrike,1950.104,2019-03-12T19:54:47Z
441,Davesterio,1950.988,2019-07-06T02:53:22Z
442,LaRynk,1952.45,2021-10-09T03:47:19Z
443,drim_cafe,1952.467,2025-06-29T02:53:18Z
444,HactarCE,1952.977,2022-02-13T03:24:53Z
445,Vonek,1953.946,2025-03-25T20:05:04Z
446,acaroline,1955.068,2021-11-01T04:10:38Z
447,Drax17,1955.493,2025-04-30T04:28:45Z
448,IDAX1224,1958.094,2021-12-03T10:11:22Z
449,MattressWorld,1960.695,2021-04-17T05:32:35Z
450,irisu624,1961.392,2023-10-18T22:35:49Z
451,RisibleBasil,1961.46,2025-05-20T18:01:11Z
452,dicemath,1963.619,2022-05-25T16:08:45Z
453,frame_3,1965.302,2022-06-01T04:34:26Z
454,nomiix,1965.421,2025-07-15T12:37:09Z
455,Bombs,1965.829,2023-04-26T15:58:32Z
456,Deku_sr,1966.475,2018-08-29T19:44:25Z
457,WannaHavePancakes,1966.798,2021-02-19T20:11:39Z
458,DoubleW,1966.849,2019-07-30T16:59:02Z
459,kohrogi,1966.9,2023-08-27T09:20:30Z
460,the_italian_one,1967.002,2021-02-05T05:40:29Z
461,larksford,1967.427,2024-01-27T03:43:23Z
462,Sayama,1967.665,2024-11-29T16:20:51Z
463,integraldx,1968.498,2021-07-23T14:47:05Z
464,frozenflygone,1968.821,2021-06-02T13:35:29Z
465,Hihya,1969.059,2019-06-20T16:10:31Z
466,Gix01,1969.875,2018-08-23T06:15:21Z
467,Nyancole,1970.011,2024-08-24T23:16:52Z
468,burgerhex,1970.521,2025-09-24T04:00:16Z
469,EverettM_,1971.15,2024-01-28T03:28:21Z
470,Manooke,1971.235,2023-12-27T18:38:40Z
471,isaac042539,1971.337,2025-02-18T23:53:43Z
472,fila0133,1971.677,2024-06-14T21:15:09Z
473,EL_BABA,1972.136,2024-05-11T19:39:39Z
474,LizardCarcass,1972.969,2022-09-06T22:22:41Z
475,HungiSheriff,1973.003,2025-11-07T15:24:32Z
476,lui5,1973.326,2025-07-22T17:44:34Z
477,Nahhh,1973.598,2023-04-18T14:49:18Z
477,Hyrooo,1973.598,2024-12-26T20:29:21Z
479,Pizzarro,1974.176,2021-08-11T17:17:25Z
480,LuxRei,1975.298,2023-01-15T19:37:29Z
481,Curious_,1975.604,2025-09-07T15:56:50Z
482,zhujiao,1975.706,2025-10-09T11:03:25Z
483,Punchy,1976.811,2018-07-14T01:14:40Z
483,D4rrels,1976.811,2022-04-19T10:22:02Z
485,SpidersNRhap,1976.862,2024-01-28T04:45:34Z
486,metagloria,1977.117,2022-03-29T02:35:13Z
487,hrntub,1978.29,2025-05-23T19:51:57Z
488,DashPepperYoshi,1978.375,2020-07-12T17:25:34Z
488,WillyIsBad,1978.375,2025-08-31T14:25:30Z
490,savemanual,1978.562,2023-09-12T15:36:42Z
491,lukaco59,1978.596,2024-05-29T15:40:17Z
492,yagg,1979.48,2022-03-18T19:02:37Z
493,husthebus,1981.367,2022-04-30T03:27:21Z
494,GaudiumHK,1982.948,2024-07-07T17:12:16Z
495,earthtoalice,1984.155,2025-08-27T08:22:23Z
496,Booknerd8911,1985.124,2025-05-10T20:32:02Z
